run_id,start_idx,end_idx,n_samples,duration_sec,success,pos_err,goal_x,goal_y,final_x,final_y,noise_strength_max,blur_strength_max,brightness_strength_max,group
751,751304,752303,1000,9.99000000203523,True,0.003518567553244756,0.2,-0.15,0.20037898438535032,-0.14648143244675524,0.0,0.0,0.12148306925945329,brightness_only
752,752304,753303,1000,9.99000000203523,True,0.01051612276243405,0.2,-0.15,0.21051612276243406,-0.15196773358083313,0.0,0.21846400725758852,0.0,blur_only
753,753304,754303,1000,9.99000000203523,False,0.13715598070913715,0.2,-0.15,0.2549812812916585,-0.012844019290862839,0.0,0.6629345470399413,0.0,blur_only
754,754304,755303,1000,9.99000000203523,True,0.005690847087073708,0.2,-0.15,0.1943091529129263,-0.14853716168780637,0.0,0.20208556655581655,0.0,blur_only
755,755304,756303,1000,9.99000000203523,False,0.1891611861072397,0.2,-0.15,0.28339362588598377,0.039161186107239704,0.8986793222182597,0.0,0.0,noise_only
756,756304,757303,1000,9.99000000203523,False,0.16818105186639545,0.2,-0.15,0.29412998523477024,0.01818105186639546,0.7519531223336503,0.0,0.0,noise_only
757,757304,758303,1000,9.99000000203523,False,0.14898439051658588,0.2,-0.15,0.22967527720626613,-0.001015609483414115,0.8425519293330196,0.0,0.0,noise_only
758,758304,759303,1000,9.99000000203523,True,0.008334056022988812,0.2,-0.15,0.20694270479707194,-0.1583340560229888,0.0,0.29289696531882603,0.0,blur_only
759,759304,760303,1000,9.99000000203523,False,0.2956311447424396,0.2,-0.15,0.18569274660808982,0.14563114474243963,0.886595830772441,0.0,0.0,noise_only
760,760304,761303,1000,9.99000000203523,False,0.20975024000376297,0.2,-0.15,0.29675624118801647,0.05975024000376297,0.7904841953337187,0.0,0.0,noise_only
761,761304,762303,1000,9.99000000203523,False,0.21958979948160975,0.2,-0.15,0.2012194925624149,0.06958979948160976,0.54908760332557,0.0,0.0,noise_only
762,762304,763303,1000,9.99000000203523,True,0.013005917349276808,0.2,-0.15,0.20420884983646767,-0.1630059173492768,0.0,0.645592829814922,0.0,blur_only
763,763304,764303,1000,9.99000000203523,True,0.0057309754312949435,0.2,-0.15,0.1999422085295848,-0.15573097543129494,0.0,0.0,0.45289443572793386,brightness_only
764,764304,765303,1000,9.99000000203523,False,0.29696553604254383,0.2,-0.15,0.28308432828595614,0.14696553604254387,0.0,0.79425662612084,0.0,blur_only
